id,datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,pressure,precipAccumulation,ozone,countRents_prev_year,countRents
2018012813,2018-01-28 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,12.84,12.84,9.74,0.81,3.51,5.71,248,0.84,1,10.003,,1031.18,,,1719,1743
2018012814,2018-01-28 14:00:00,Overcast,cloudy,0,0,13.02,13.02,9.97,0.82,3.63,5.57,250,0.88,1,10.003,,1030.96,,,1749,1696
2018012815,2018-01-28 15:00:00,Overcast,cloudy,0,0,12.93,12.93,10.05,0.83,3.59,6.13,253,0.9,0,10.003,,1030.69,,,1606,1719
2018012816,2018-01-28 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,12.53,12.53,9.76,0.83,3.25,5.73,253,0.8,0,10.003,,1030.63,,,1284,1548
2018012817,2018-01-28 17:00:00,Overcast,cloudy,0,0,12.26,12.26,9.67,0.84,3.44,5.53,256,0.95,0,10.003,,1030.81,,,1173,1158
2018012818,2018-01-28 18:00:00,Overcast,cloudy,0,0,12.05,12.05,9.33,0.83,3.83,6.6,259,0.95,0,10.003,,1031.08,,,915,890
2018012819,2018-01-28 19:00:00,Overcast,cloudy,0,0,11.93,11.93,9,0.82,4.03,6.7,248,0.95,0,10.003,,1031.32,,,744,665
2018012820,2018-01-28 20:00:00,Overcast,cloudy,0,0,11.78,11.78,8.59,0.81,3.46,6.83,247,0.89,0,10.003,,1031.11,,,541,461
2018012821,2018-01-28 21:00:00,Overcast,cloudy,0,0,11.77,11.77,8.27,0.79,4,7.03,247,0.95,0,10.003,,1030.92,,,398,399
2018012822,2018-01-28 22:00:00,Overcast,cloudy,0,0,11.58,11.58,7.97,0.78,4.14,6.53,249,0.89,0,10.003,,1030.52,,,384,337
2018012823,2018-01-28 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,11.33,11.33,7.61,0.78,4.07,7.12,247,0.83,0,10.003,,1030.13,,,367,224
2018012900,2018-01-29 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,11.17,11.17,7.4,0.78,4.38,7.15,250,0.85,0,10.003,,1029.98,,,299,136
2018012901,2018-01-29 01:00:00,Overcast,cloudy,0,0,11.04,11.04,7.22,0.77,4.32,7.25,251,0.99,0,10.003,,1029.55,,,227,103
2018012902,2018-01-29 02:00:00,Overcast,cloudy,0,0,10.97,10.97,7.22,0.78,3.88,7.68,252,1,0,10.003,,1029.14,,,164,65
2018012903,2018-01-29 03:00:00,Overcast,cloudy,0,0,10.81,10.81,7.24,0.79,3.96,7.81,246,0.93,0,10.003,,1028.3,,,151,24
2018012904,2018-01-29 04:00:00,Overcast,cloudy,0,0,10.64,10.64,7.19,0.79,4.27,7.96,249,1,0,10.003,,1027.63,,,75,30
2018012905,2018-01-29 05:00:00,Overcast,cloudy,0,0,10.5,10.5,7.16,0.8,4.73,7.55,245,0.93,0,10.003,,1027.39,,,77,139
2018012906,2018-01-29 06:00:00,Overcast,cloudy,0,0,10.52,10.52,6.67,0.77,4.51,7.03,249,0.92,0,10,,1026.91,,,75,619
2018012907,2018-01-29 07:00:00,Overcast,cloudy,0,0,10.66,10.66,6.63,0.76,3.96,7.1,247,0.89,0,10.003,,1026.53,,,126,2058
2018012908,2018-01-29 08:00:00,Overcast,cloudy,0,0,10.61,10.61,6.67,0.77,4.05,7.1,240,0.89,0,10.003,,1026.1,,,277,3985
2018012909,2018-01-29 09:00:00,Overcast,cloudy,0,0,10.81,10.81,6.8,0.76,4.39,7.1,241,0.89,0,10.003,,1025.83,,,579,2167
2018012910,2018-01-29 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,11.21,11.21,7.22,0.76,4.02,7.54,235,0.7,0,10.003,,1025.85,,,752,881
2018012911,2018-01-29 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,11.75,11.75,7.7,0.76,4.06,7.61,239,0.81,1,10.003,,1025.82,,,758,877
2018012912,2018-01-29 12:00:00,Overcast,cloudy,0,0,11.97,11.97,8.01,0.77,4.57,8.17,243,0.89,1,10.003,,1025.14,,,1219,1050
2018012913,2018-01-29 13:00:00,Overcast,cloudy,0,0,12.12,12.12,8.7,0.8,4.69,7.78,249,0.95,1,9.959,,1024.75,,,1166,986
2018012914,2018-01-29 14:00:00,Overcast,cloudy,0,0,11.55,11.55,9.25,0.86,4.15,6.45,252,0.9,1,8.583,,1024.89,,,756,718
2018012915,2018-01-29 15:00:00,Possible Drizzle,rain,0.084,0.52,10.91,10.91,9.34,0.9,2.91,5.58,274,0.78,0,10.003,rain,1025.59,,,591,797
2018012916,2018-01-29 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0964,0.36,10.37,10.37,7.77,0.84,2.95,5.74,306,0.77,0,10.003,rain,1026.71,,,540,1446
2018012917,2018-01-29 17:00:00,Partly Cloudy,partly-cloudy-night,0,0,9.3,8.3,6.34,0.82,2.09,3.54,316,0.48,0,10.003,,1028.02,,,253,3260
2018012918,2018-01-29 18:00:00,Partly Cloudy,partly-cloudy-night,0,0,8.34,7.54,5.16,0.8,1.69,2.51,314,0.21,0,10.003,,1028.86,,,168,3007
2018012919,2018-01-29 19:00:00,Clear,clear-night,0,0,7.33,7.33,3.89,0.79,1.26,1.26,314,0.07,0,10.003,,1029.73,,,168,1600
2018012920,2018-01-29 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,6.29,6.29,3.22,0.81,1.06,1.06,303,0.16,0,10.003,,1030.76,,,164,933
2018012921,2018-01-29 21:00:00,Clear,clear-night,0,0,5.37,5.37,2.66,0.83,0.83,0.86,313,0,0,10.003,,1031.31,,,137,601
2018012922,2018-01-29 22:00:00,Clear,clear-night,0,0,4.93,4.93,2.15,0.82,1.21,1.21,323,0,0,10.003,,1031.92,,,129,355
2018012923,2018-01-29 23:00:00,Clear,clear-night,0,0,3.94,3.94,1.52,0.84,0.66,0.7,308,0,0,10.003,,1032.02,,,114,243
2018013000,2018-01-30 00:00:00,Clear,clear-night,0,0,2.86,2.86,0.89,0.87,0.35,0.39,278,0,0,10.003,,1032.36,,,76,97
2018013001,2018-01-30 01:00:00,Clear,clear-night,0,0,2,2,0.37,0.89,0.31,0.44,264,0,0,10.003,,1032.31,,,40,50
2018013002,2018-01-30 02:00:00,Clear,clear-night,0,0,1.52,1.52,-0.07,0.89,0.24,0.36,248,0,0,10.003,,1032.19,,,20,27
2018013003,2018-01-30 03:00:00,Clear,clear-night,0,0,1.22,1.22,-0.28,0.9,0.17,0.2,259,0,0,10.003,,1032,,,21,21
2018013004,2018-01-30 04:00:00,Clear,clear-night,0,0,0.63,0.63,-0.83,0.9,0.2,0.2,240,0,0,10.003,,1031.65,,,39,41
2018013005,2018-01-30 05:00:00,Clear,clear-night,0,0,0.28,0.28,-1.2,0.9,0.23,0.23,251,0,0,9.657,,1031.54,,,111,119
2018013006,2018-01-30 06:00:00,Clear,clear-night,0,0,0.17,0.17,-1.17,0.91,0.23,0.23,216,0,0,10.003,,1031.19,,,566,697
2018013007,2018-01-30 07:00:00,Clear,clear-night,0,0,-0.13,-0.13,-1.47,0.91,0.29,0.29,208,0,0,10.003,,1030.98,,,1905,2160
2018013008,2018-01-30 08:00:00,Clear,clear-day,0,0,-0.49,-0.49,-1.7,0.92,0.09,0.09,219,0.08,0,9.427,,1030.92,,,3870,4333
2018013009,2018-01-30 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,0.72,0.72,-0.2,0.94,0.34,0.34,207,0.33,0,10.003,,1030.84,,,1912,2064
2018013010,2018-01-30 10:00:00,Partly Cloudy,partly-cloudy-day,0,0,3.18,3.18,1.48,0.89,0.51,0.51,194,0.33,0,10.003,,1030.08,,,848,946
2018013011,2018-01-30 11:00:00,Partly Cloudy,partly-cloudy-day,0.0095,0.12,5.36,5.36,2.53,0.82,0.99,1.79,227,0.48,1,10.003,rain,1029.69,,,752,891
2018013012,2018-01-30 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,7.25,6.32,3.17,0.75,1.67,3.35,203,0.42,1,10.003,,1028.38,,,942,1110
2018013013,2018-01-30 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,8.24,7.69,3,0.7,1.46,2.55,204,0.41,1,10.003,,1027.22,,,972,1175
2018013014,2018-01-30 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,8.48,7.24,3.61,0.71,2.22,3.55,210,0.5,1,10.003,,1025.91,,,797,1044
2018013015,2018-01-30 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.3,7.3,3.97,0.74,1.9,3.37,214,0.84,0,10.003,,1025,,,1033,1021
2018013016,2018-01-30 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8,7.12,4.04,0.76,1.73,3.23,191,0.75,0,10.003,,1023.63,,,1373,1647
2018013017,2018-01-30 17:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.21,6.33,4.2,0.81,1.62,2.29,189,0.62,0,10.003,,1022.54,,,2981,3336
2018013018,2018-01-30 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.72,5.97,4.23,0.84,1.45,2.38,193,0.55,0,10.003,,1021.57,,,2831,3016
2018013019,2018-01-30 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.98,5.7,4.39,0.84,1.97,3.42,200,0.87,0,10.003,,1020.62,,,1605,1640
2018013020,2018-01-30 20:00:00,Overcast,cloudy,0,0,7.02,5.41,4.57,0.84,2.35,4.34,199,0.95,0,10.003,,1019.45,,,1015,1009
2018013021,2018-01-30 21:00:00,Overcast,cloudy,0,0,7.09,5.46,5.5,0.9,2.4,3.94,192,0.89,0,5.401,,1017.95,,,570,514
2018013022,2018-01-30 22:00:00,Overcast,cloudy,0.0175,0.17,7.81,6.21,6.7,0.93,2.52,4.21,207,0.89,0,4.276,rain,1016.52,,,356,421
2018013023,2018-01-30 23:00:00,Overcast,cloudy,0.032,0.29,8.86,7.26,7.85,0.93,2.8,4.86,213,0.95,0,4.502,rain,1014.86,,,151,176
2018013100,2018-01-31 00:00:00,Possible Drizzle,rain,0.0538,0.39,9.67,7.95,8.64,0.93,3.29,6.13,227,0.93,0,9.021,rain,1013.48,,,77,92
2018013101,2018-01-31 01:00:00,Mostly Cloudy,partly-cloudy-night,0.04,0.33,9.97,7.77,8.59,0.91,4.45,7.01,233,0.83,0,7.445,rain,1012.07,,,47,39
2018013102,2018-01-31 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0539,0.32,9.73,7.32,7.55,0.86,4.82,8.17,234,0.77,0,10.003,rain,1010.77,,,33,27
2018013103,2018-01-31 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0087,0.04,9.41,7.09,7.02,0.85,4.42,8.12,247,0.84,0,10.003,rain,1010.42,,,36,17
2018013104,2018-01-31 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.81,6.48,6.49,0.85,4.11,6.68,248,0.67,0,10.003,,1009.58,,,41,25
2018013105,2018-01-31 05:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.6,6.53,6.14,0.85,3.52,5.76,245,0.72,0,10.003,,1008.69,,,127,117
2018013106,2018-01-31 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.41,6.04,6.08,0.85,4.01,6.08,233,0.76,0,10.003,,1007.94,,,653,662
2018013107,2018-01-31 07:00:00,Overcast,cloudy,0,0,8.52,6.17,6.22,0.85,4.02,6.75,230,0.95,0,10.003,,1006.79,,,2058,1381
2018013108,2018-01-31 08:00:00,Drizzle,rain,0.2024,0.7,8.22,5.98,6.8,0.91,3.68,5.56,236,0.9,0,10.003,rain,1006.21,,,3673,3712
2018013109,2018-01-31 09:00:00,Drizzle,rain,0.1738,0.71,8.3,6.08,6.51,0.88,3.68,6.29,242,0.75,0,10.003,rain,1005.39,,,1769,2061
2018013110,2018-01-31 10:00:00,Possible Drizzle,rain,0.0549,0.41,8.55,5.87,5.42,0.81,4.75,7.64,253,0.72,0,9.857,rain,1004.95,,,700,733
2018013111,2018-01-31 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0636,0.36,7.37,4.85,4.18,0.8,3.86,7.15,275,0.68,1,10.003,rain,1005.26,,,617,394
2018013112,2018-01-31 12:00:00,Drizzle,rain,0.2961,0.71,5.87,3.15,3.38,0.84,3.61,5.97,280,0.73,1,10.003,rain,1005.27,,,830,715
2018013113,2018-01-31 13:00:00,Possible Drizzle,rain,0.1337,0.62,6.16,3.68,2.96,0.8,3.33,5.71,257,0.75,1,10.003,rain,1004.01,,,888,811
2018013114,2018-01-31 14:00:00,Partly Cloudy,partly-cloudy-day,0.0055,0.17,6.25,3.52,2.18,0.75,3.78,6.28,257,0.29,1,10.003,rain,1003.31,,,785,825
2018013115,2018-01-31 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,6.27,3.39,1.6,0.72,4.06,6.85,263,0.28,0,10.003,,1002.76,,,927,959
2018013116,2018-01-31 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,5.75,2.8,0.87,0.71,3.95,5.9,272,0.22,0,10.003,,1002.41,,,1389,1472
2018013117,2018-01-31 17:00:00,Partly Cloudy,partly-cloudy-night,0,0,5.15,2.61,0,0.69,3.11,4.79,265,0.21,0,10.003,,1002.35,,,2926,3149
2018013118,2018-01-31 18:00:00,Clear,clear-night,0,0,4.41,1.86,-0.2,0.72,2.92,4.75,256,0.07,0,10.003,,1002.39,,,2544,2772
2018013119,2018-01-31 19:00:00,Clear,clear-night,0,0,4.08,1.6,-0.26,0.73,2.75,4.83,243,0.07,0,10.003,,1001.85,,,1123,1632
2018013120,2018-01-31 20:00:00,Clear,clear-night,0,0,3.68,1.06,-0.25,0.76,2.82,4.54,242,0,0,10.003,,1001.81,,,488,891
2018013121,2018-01-31 21:00:00,Clear,clear-night,0,0,3.33,0.96,-0.12,0.78,2.47,4.47,234,0,0,10.003,,1001.48,,,326,664
2018013122,2018-01-31 22:00:00,Clear,clear-night,0,0,3.13,0.42,0.05,0.8,2.8,4.57,247,0,0,10.003,,1001.17,,,239,453
2018013123,2018-01-31 23:00:00,Clear,clear-night,0,0,2.78,0.29,-0.01,0.82,2.48,3.75,230,0,0,10.003,,1000.69,,,124,271
2018020100,2018-02-01 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,2.62,0.04,0.09,0.83,2.54,4.31,226,0.41,0,10.003,,1000.2,,,78,141
2018020101,2018-02-01 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,2.66,0.47,0.06,0.83,2.17,3.89,229,0.44,0,10.003,,999.57,,,60,71
2018020102,2018-02-01 02:00:00,Partly Cloudy,partly-cloudy-night,0,0,2.82,0.28,0.27,0.83,2.54,4.36,236,0.44,0,10.003,,999.15,,,66,47
2018020103,2018-02-01 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.13,0.53,0.66,0.84,2.67,4.71,251,0.75,0,10.003,,998.84,,,31,37
2018020104,2018-02-01 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.53,0.99,1.17,0.85,2.7,4.26,264,0.77,0,10.003,,998.95,,,32,40
2018020105,2018-02-01 05:00:00,Overcast,cloudy,0,0,3.96,1.03,1.16,0.82,3.3,4.91,292,0.89,0,10.003,,999.78,,,116,99
2018020106,2018-02-01 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.78,1.36,0.48,0.79,2.6,4.42,296,0.54,0,10.003,,1000.71,,,487,623
2018020107,2018-02-01 07:00:00,Partly Cloudy,partly-cloudy-night,0,0,3.41,1.18,0.19,0.79,2.32,3.52,296,0.27,0,10.003,,1001.41,,,1433,2035
2018020108,2018-02-01 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,3.53,0.88,0.31,0.8,2.82,4.33,286,0.41,0,10.003,,1002,,,3581,4114
2018020109,2018-02-01 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,4.32,1.58,0.76,0.78,3.15,4.69,290,0.49,0,10.003,,1002.66,,,1949,2242
2018020110,2018-02-01 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,5.37,2.44,1.09,0.74,3.79,6.67,291,0.6,1,10.003,,1003.18,,,584,977
2018020111,2018-02-01 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.16,3.01,1.18,0.7,4.53,8.26,302,0.55,1,10.003,,1003.56,,,409,862
2018020112,2018-02-01 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.91,4,0.99,0.66,4.41,8.11,310,0.55,1,10.003,,1003.38,,,760,1118
2018020113,2018-02-01 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.1,4.13,0.81,0.64,4.61,8.77,302,0.67,1,10.003,,1003.49,,,791,1073
2018020114,2018-02-01 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.1,4.31,0.52,0.63,4.26,7.33,309,0.61,1,10.003,,1003.68,,,821,1009
2018020115,2018-02-01 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.85,3.83,0.96,0.66,4.61,6.81,307,0.67,0,10.003,,1003.91,,,898,1042
2018020116,2018-02-01 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.5,3.75,0.91,0.67,3.9,6.3,296,0.65,0,10.003,,1004.35,,,1400,1582
2018020117,2018-02-01 17:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.37,3.82,1.09,0.69,3.52,4.84,294,0.75,0,10.003,,1004.66,,,2812,2915
2018020118,2018-02-01 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0077,0.04,6.16,3.81,1.56,0.72,3.12,5.18,302,0.76,0,9.864,rain,1005.35,,,2796,2078
2018020119,2018-02-01 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0862,0.24,5.46,2.96,2.05,0.79,3.14,4.9,315,0.83,0,9.665,rain,1006.07,,,1459,1017
2018020120,2018-02-01 20:00:00,Mostly Cloudy,partly-cloudy-night,0.1279,0.26,4.97,2.56,2.22,0.82,2.88,5,314,0.75,0,10.003,rain,1006.84,,,967,811
2018020121,2018-02-01 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0252,0.15,5.22,2.7,1.66,0.78,3.11,5.04,308,0.61,0,10.003,rain,1007.35,,,625,585
2018020122,2018-02-01 22:00:00,Overcast,cloudy,0,0,5.17,2.37,1.55,0.77,3.5,5.26,310,0.89,0,10.003,,1007.64,,,479,454
2018020123,2018-02-01 23:00:00,Overcast,cloudy,0,0,5.15,2.77,1.31,0.76,2.89,4.64,305,0.92,0,10.003,,1008.11,,,303,276
2018020200,2018-02-02 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.65,2.11,0.88,0.77,2.96,4.78,308,0.66,0,10.003,,1008.3,,,155,161
2018020201,2018-02-02 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,3.93,1.3,0.61,0.79,2.89,4.67,297,0.17,0,10.003,,1008.54,,,99,87
2018020202,2018-02-02 02:00:00,Clear,clear-night,0,0,3.85,1.27,0.71,0.8,2.81,4.72,300,0,0,10.003,,1008.65,,,93,59
2018020203,2018-02-02 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.98,1.57,1.04,0.81,2.64,4.73,296,0.75,0,10.003,,1008.89,,,54,47
2018020204,2018-02-02 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.31,1.87,1.11,0.8,2.76,4.39,302,0.68,0,10.003,,1008.99,,,39,39
2018020205,2018-02-02 05:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.51,2.04,1.05,0.78,2.84,4.65,308,0.75,0,10.003,,1009.19,,,109,110
2018020206,2018-02-02 06:00:00,Partly Cloudy,partly-cloudy-night,0,0,4.43,2.09,0.86,0.78,2.65,4.9,311,0.5,0,10.003,,1009.37,,,586,542
2018020207,2018-02-02 07:00:00,Partly Cloudy,partly-cloudy-night,0,0,4.03,1.62,0.74,0.79,2.66,4.39,310,0.31,0,10.003,,1009.56,,,2068,1725
2018020208,2018-02-02 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,3.9,1.53,0.7,0.8,2.58,4.6,303,0.47,0,10.003,,1010.14,,,4171,3788
2018020209,2018-02-02 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,4.31,1.69,0.96,0.79,2.98,4.39,309,0.28,0,10.003,,1010.67,,,2093,2061
2018020210,2018-02-02 10:00:00,Partly Cloudy,partly-cloudy-day,0,0,5.17,2.55,1.48,0.77,3.23,5.08,309,0.37,1,10.003,,1011.06,,,889,993
2018020211,2018-02-02 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.13,3.54,1.73,0.73,3.5,6.65,323,0.61,1,10.003,,1011.32,,,500,929
2018020212,2018-02-02 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.58,3.86,1.79,0.71,3.88,6.21,331,0.77,1,10.003,,1011.21,,,748,1126
2018020213,2018-02-02 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.02,4.71,1.8,0.69,3.35,5.85,334,0.84,1,10.003,,1011.2,,,875,1114
2018020214,2018-02-02 14:00:00,Overcast,cloudy,0,0,6.98,4.97,1.77,0.69,2.87,5.58,331,0.89,1,10.003,,1011.07,,,904,1016
2018020215,2018-02-02 15:00:00,Overcast,cloudy,0,0,6.86,4.85,1.63,0.69,2.85,5.04,327,0.91,0,10.003,,1011.31,,,957,1116
2018020216,2018-02-02 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.56,4.51,1.65,0.71,2.81,4.61,326,0.75,0,10.003,,1011.65,,,1405,1669
2018020217,2018-02-02 17:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.16,4.71,1.55,0.72,2.01,3.69,331,0.73,0,10.003,,1011.92,,,2720,2863
2018020218,2018-02-02 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.71,5.71,1.38,0.74,1.17,1.95,320,0.75,0,10.003,,1012.2,,,2756,2161
2018020219,2018-02-02 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.34,5.34,1.24,0.75,0.89,0.89,311,0.82,0,10.003,,1012.57,,,1541,1245
2018020220,2018-02-02 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.12,5.12,1.22,0.76,0.55,0.55,295,0.82,0,10.003,,1012.54,,,973,784
2018020221,2018-02-02 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.82,4.82,1.29,0.78,0.6,0.6,277,0.86,0,10.003,,1012.38,,,698,515
2018020222,2018-02-02 22:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.75,4.75,1.27,0.78,0.69,0.69,274,0.82,0,10.003,,1012.22,,,557,460
2018020223,2018-02-02 23:00:00,Overcast,cloudy,0,0,4.58,4.58,1.24,0.79,0.69,0.95,260,0.89,0,10.003,,1012.15,,,380,423
2018020300,2018-02-03 00:00:00,Overcast,cloudy,0,0,4.35,4.35,1.15,0.8,0.53,0.74,258,1,0,10.003,,1011.8,,,179,317
2018020301,2018-02-03 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.26,4.26,1.2,0.81,0.56,0.66,252,0.87,0,10.003,,1011.06,,,101,245
2018020302,2018-02-03 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.12,4.12,1.04,0.8,0.42,0.7,244,0.81,0,10.003,,1010.32,,,77,179
2018020303,2018-02-03 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.86,3.86,0.89,0.81,0.52,0.52,252,0.67,0,10.003,,1009.66,,,57,112
2018020304,2018-02-03 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.72,3.72,0.9,0.82,0.32,0.49,236,0.55,0,10.003,,1008.74,,,61,92
2018020305,2018-02-03 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,3.54,3.54,0.68,0.82,0.61,0.72,236,0.25,0,10.003,,1008.18,,,106,55
2018020306,2018-02-03 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.53,3.53,0.97,0.83,0.62,0.81,248,0.6,0,10.003,,1007.87,,,520,91
2018020307,2018-02-03 07:00:00,Mostly Cloudy,partly-cloudy-night,0.0089,0.18,3.39,3.39,1.32,0.86,0.69,0.79,260,0.63,0,10.003,rain,1007.52,,,1831,201
2018020308,2018-02-03 08:00:00,Mostly Cloudy,partly-cloudy-day,0.0468,0.29,3.34,3.34,1.53,0.88,0.61,0.61,272,0.68,0,10.003,rain,1007.34,,,3894,411
2018020309,2018-02-03 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0476,0.33,3.55,3.55,1.81,0.88,0.29,0.43,239,0.81,0,10.003,rain,1006.89,,,2026,616
2018020310,2018-02-03 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0563,0.34,3.9,3.9,2.23,0.89,0.46,0.88,224,0.75,1,9.941,rain,1006.53,,,999,596
2018020311,2018-02-03 11:00:00,Overcast,cloudy,0.0844,0.28,4.21,4.21,2.31,0.87,0.86,1.1,176,0.97,1,9.747,rain,1006.25,,,953,681
2018020312,2018-02-03 12:00:00,Possible Drizzle,rain,0.1488,0.49,4.33,4.33,2.42,0.87,0.87,1.2,161,0.81,1,10.003,rain,1005.85,,,1223,676
2018020313,2018-02-03 13:00:00,Possible Drizzle,rain,0.1598,0.56,4.33,4.33,2.45,0.88,0.52,0.71,187,0.88,1,9.558,rain,1005.52,,,1225,714
2018020314,2018-02-03 14:00:00,Possible Drizzle,rain,0.2194,0.61,4.32,4.32,2.67,0.89,0.33,0.48,149,0.94,1,9.684,rain,1005.26,,,1107,518
2018020315,2018-02-03 15:00:00,Possible Drizzle,rain,0.2373,0.68,4.25,4.25,2.56,0.89,0.3,0.48,118,0.91,0,9.656,rain,1005.31,,,1207,450
2018020316,2018-02-03 16:00:00,Possible Drizzle,rain,0.2429,0.68,4.15,4.15,2.47,0.89,0.48,0.48,55,0.95,0,9.787,rain,1005.6,,,1282,514
2018020317,2018-02-03 17:00:00,Possible Drizzle,rain,0.2332,0.67,3.83,3.83,2.34,0.9,0.64,0.92,52,0.89,0,9.919,rain,1006.25,,,1886,463
2018020318,2018-02-03 18:00:00,Possible Drizzle,rain,0.159,0.6,3.64,3.64,2.34,0.91,0.52,0.52,47,0.82,0,9.921,rain,1007.04,,,1389,389
2018020319,2018-02-03 19:00:00,Possible Drizzle,rain,0.1098,0.53,3.6,3.6,2.29,0.91,0.63,0.67,37,0.8,0,10.003,rain,1007.74,,,964,418
2018020320,2018-02-03 20:00:00,Possible Drizzle,rain,0.0431,0.45,3.63,3.63,2.35,0.91,1.02,1.1,28,0.83,0,9.795,rain,1008.6,,,593,336
2018020321,2018-02-03 21:00:00,Overcast,cloudy,0.0194,0.26,3.66,2.56,2.54,0.92,1.4,2.03,29,0.88,0,9.544,rain,1009.6,,,478,306
2018020322,2018-02-03 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0218,0.22,3.55,2.16,2.43,0.92,1.6,2.59,18,0.76,0,9.357,rain,1010.91,,,419,218
2018020323,2018-02-03 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0163,0.1,3.6,1.89,2.39,0.92,1.86,3.31,21,0.75,0,7.668,rain,1011.91,,,376,243
2018020400,2018-02-04 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0065,0.11,3.49,1.78,2.16,0.91,1.85,3.52,27,0.83,0,9.596,rain,1013.08,,,261,219
2018020401,2018-02-04 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.3,1.14,2.06,0.92,2.24,4.25,37,0.86,0,10.003,,1014.32,,,236,175
2018020402,2018-02-04 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.26,1.36,1.62,0.89,1.99,3.99,25,0.78,0,10.003,,1015.41,,,189,133
